Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2025.09.24 00:03:05,630.0,XAUUSDc,sell,in,2.99,3761.852,635.0,0,0.0,0.0,360.36,Range Breakout Sell
2025.09.24 00:24:37,631.0,XAUUSDc,buy,out,2.99,3765.182,636.0,0,0.0,-9.96,350.4,sl 3765.156
2025.09.25 00:06:04,632.0,XAUUSDc,buy,in,3.04,3746.589,637.0,0,0.0,0.0,350.4,Range Breakout Buy
2025.09.25 01:10:28,633.0,XAUUSDc,sell,out,3.04,3743.073,638.0,0,0.0,-10.69,339.71,sl 3743.086
2025.09.29 00:12:00,634.0,XAUUSDc,buy,in,5.16,3773.734,639.0,0,0.0,0.0,339.71,Range Breakout Buy
2025.09.29 01:24:28,635.0,XAUUSDc,sell,out,5.16,3771.533,640.0,0,0.0,-11.36,328.35,sl 3771.558
2025.09.30 00:03:16,636.0,XAUUSDc,buy,in,3.9,3833.801,641.0,0,0.0,0.0,328.35,Range Breakout Buy
2025.09.30 03:13:30,637.0,XAUUSDc,sell,out,3.9,3853.811,642.0,0,0.0,78.04,406.39,tp 3853.798
2025.10.01 00:03:10,638.0,XAUUSDc,buy,in,7.03,3864.086,643.0,0,0.0,0.0,406.39,Range Breakout Buy
2025.10.01 00:26:17,639.0,XAUUSDc,sell,out,7.03,3862.334,644.0,0,0.0,-12.32,394.07,sl 3862.349
2025.10.02 00:21:00,640.0,XAUUSDc,sell,in,3.92,3857.391,645.0,0,0.0,0.0,394.07,Range Breakout Sell
2025.10.02 00:24:29,641.0,XAUUSDc,buy,out,3.92,3860.436,646.0,0,0.0,-11.94,382.13,sl 3860.409
2025.10.03 01:24:07,642.0,XAUUSDc,sell,in,3.7,3850.997,647.0,0,0.0,0.0,382.13,Range Breakout Sell
2025.10.03 01:39:42,643.0,XAUUSDc,buy,out,3.7,3854.712,648.0,0,0.0,-13.75,368.38,sl 3854.685
2025.10.06 02:03:04,644.0,XAUUSDc,buy,in,1.91,3923.893,649.0,0,0.0,0.0,368.38,Range Breakout Buy
2025.10.06 16:08:38,645.0,XAUUSDc,sell,out,1.91,3969.498,650.0,0,0.0,87.11,455.49,tp 3969.485
2025.10.09 04:30:05,646.0,XAUUSDc,buy,in,13.66,4038.675,651.0,0,0.0,0.0,455.49,Range Breakout Buy
2025.10.09 04:36:38,647.0,XAUUSDc,sell,out,13.66,4037.252,652.0,0,0.0,-19.44,436.05,sl 4037.270
2025.10.10 00:12:02,648.0,XAUUSDc,buy,in,6.27,3990.816,653.0,0,0.0,0.0,436.05,Range Breakout Buy
2025.10.10 00:13:42,649.0,XAUUSDc,sell,out,6.27,3988.749,654.0,0,0.0,-12.96,423.09,sl 3988.750
2025.10.14 06:24:01,650.0,XAUUSDc,sell,in,0.75,4092.031,655.0,0,0.0,0.0,423.09,Range Breakout Sell
2025.10.14 06:26:02,651.0,XAUUSDc,buy,out,0.75,4109.016,656.0,0,0.0,-12.74,410.35,sl 4109.008
2025.10.15 00:12:03,652.0,XAUUSDc,buy,in,7.69,4167.727,657.0,0,0.0,0.0,410.35,Range Breakout Buy
2025.10.15 00:18:41,653.0,XAUUSDc,sell,out,7.69,4165.973,658.0,0,0.0,-13.49,396.86,sl 4165.981
2025.10.16 00:18:08,654.0,XAUUSDc,buy,in,8.47,4215.978,659.0,0,0.0,0.0,396.86,Range Breakout Buy
2025.10.16 00:59:20,655.0,XAUUSDc,sell,out,8.47,4214.823,660.0,0,0.0,-9.78,387.08,sl 4214.828
2025.10.17 01:18:05,656.0,XAUUSDc,sell,in,0.56,4325.163,661.0,0,0.0,0.0,387.08,Range Breakout Sell
2025.10.17 02:50:15,657.0,XAUUSDc,buy,out,0.56,4348.467,662.0,0,0.0,-13.05,374.03,sl 4348.448
2025.10.20 00:12:00,658.0,XAUUSDc,sell,in,1.6,4231.83,663.0,0,0.0,0.0,374.03,Range Breakout Sell
2025.10.20 00:37:47,659.0,XAUUSDc,buy,out,1.6,4238.865,664.0,0,0.0,-11.26,362.77,sl 4238.845
2025.10.22 00:03:03,660.0,XAUUSDc,sell,in,0.41,4065.26,665.0,0,0.0,0.0,362.77,Range Breakout Sell
2025.10.22 01:04:21,661.0,XAUUSDc,buy,out,0.41,4094.069,666.0,0,0.0,-11.81,350.96,sl 4094.052
2025.10.23 00:21:01,662.0,XAUUSDc,sell,in,1.85,4079.723,667.0,0,0.0,0.0,350.96,Range Breakout Sell
2025.10.23 00:52:42,663.0,XAUUSDc,buy,out,1.85,4085.397,668.0,0,0.0,-10.5,340.46,sl 4085.376
2025.10.27 00:03:09,664.0,XAUUSDc,sell,in,1.32,4059.765,669.0,0,0.0,0.0,340.46,Range Breakout Sell
2025.10.27 00:07:31,665.0,XAUUSDc,buy,out,1.32,4067.733,670.0,0,0.0,-10.52,329.94,sl 4067.716
2025.10.28 00:21:06,666.0,XAUUSDc,sell,in,0.81,3973.599,671.0,0,0.0,0.0,329.94,Range Breakout Sell
2025.10.28 00:30:29,667.0,XAUUSDc,buy,out,0.81,3985.913,672.0,0,0.0,-9.98,319.96,sl 3985.878
2025.10.30 00:03:06,668.0,XAUUSDc,buy,in,1.43,3957.829,673.0,0,0.0,0.0,319.96,Range Breakout Buy
2025.10.30 00:36:39,669.0,XAUUSDc,sell,out,1.43,3951.994,674.0,0,0.0,-8.34,311.62,sl 3952.011
2025.11.05 00:06:05,670.0,XAUUSDc,buy,in,3.27,3941.019,675.0,0,0.0,0.0,311.62,Range Breakout Buy
2025.11.05 00:07:03,671.0,XAUUSDc,sell,out,3.27,3937.696,676.0,0,0.0,-10.87,300.75,sl 3937.710
2025.11.06 02:33:06,672.0,XAUUSDc,buy,in,2.22,3982.997,677.0,0,0.0,0.0,300.75,Range Breakout Buy
2025.11.06 08:27:40,673.0,XAUUSDc,sell,out,2.22,4014.637,678.0,0,0.0,70.24,370.99,tp 4014.624
2025.11.10 00:03:01,674.0,XAUUSDc,buy,in,4.96,4013.693,679.0,0,0.0,0.0,370.99,Range Breakout Buy
2025.11.10 01:16:39,675.0,XAUUSDc,sell,out,4.96,4031.343,680.0,0,0.0,87.54,458.53,tp 4031.319
2025.11.11 00:27:00,676.0,XAUUSDc,buy,in,4.43,4123.945,681.0,0,0.0,0.0,458.53,Range Breakout Buy
2025.11.11 04:02:39,677.0,XAUUSDc,sell,out,4.43,4148.601,682.0,0,0.0,109.23,567.76,tp 4148.582
2025.11.12 00:06:05,678.0,XAUUSDc,buy,in,8.53,4145.562,683.0,0,0.0,0.0,567.76,Range Breakout Buy
2025.11.12 00:07:39,679.0,XAUUSDc,sell,out,8.53,4143.142,684.0,0,0.0,-20.64,547.12,sl 4143.156
2025.11.14 00:21:08,680.0,XAUUSDc,buy,in,4.97,4188.548,685.0,0,0.0,0.0,547.12,Range Breakout Buy
2025.11.14 00:27:34,681.0,XAUUSDc,sell,out,4.97,4185.288,686.0,0,0.0,-16.2,530.92,sl 4185.301
2025.11.18 13:36:04,682.0,XAUUSDc,buy,in,1.45,4060.293,687.0,0,0.0,0.0,530.92,Range Breakout Buy
2025.11.18 15:51:04,683.0,XAUUSDc,sell,out,1.45,4049.597,688.0,0,0.0,-15.51,515.41,sl 4049.606
2025.11.20 00:03:02,684.0,XAUUSDc,buy,in,3.25,4109.695,689.0,0,0.0,0.0,515.41,Range Breakout Buy
2025.11.20 00:05:03,685.0,XAUUSDc,sell,out,3.25,4104.655,690.0,0,0.0,-16.38,499.03,sl 4104.668
2025.11.21 16:51:00,686.0,XAUUSDc,buy,in,0.98,4093.307,691.0,0,0.0,0.0,499.03,Range Breakout Buy
2025.11.21 18:30:36,687.0,XAUUSDc,sell,out,0.98,4078.043,692.0,0,0.0,-14.96,484.07,sl 4078.047
2025.11.24 00:09:03,688.0,XAUUSDc,sell,in,2.31,4062.974,693.0,0,0.0,0.0,484.07,Range Breakout Sell
2025.11.24 01:00:05,689.0,XAUUSDc,buy,out,2.31,4068.929,694.0,0,0.0,-13.76,470.31,sl 4068.921
2025.11.26 00:09:03,690.0,XAUUSDc,buy,in,3.79,4137.495,695.0,0,0.0,0.0,470.31,Range Breakout Buy
2025.11.26 03:07:57,691.0,XAUUSDc,sell,out,3.79,4167.181,696.0,0,0.0,112.51,582.82,tp 4167.177
2025.11.28 00:03:02,692.0,XAUUSDc,buy,in,10.31,4164.861,697.0,0,0.0,0.0,582.82,Range Breakout Buy
2025.11.28 00:34:30,693.0,XAUUSDc,sell,out,10.31,4178.355,698.0,0,0.0,139.12,721.94,tp 4178.348
2025.12.01 00:30:01,694.0,XAUUSDc,buy,in,7.66,4227.263,699.0,0,0.0,0.0,721.94,Range Breakout Buy
2025.12.01 01:04:41,695.0,XAUUSDc,sell,out,7.66,4224.277,700.0,0,0.0,-22.87,699.07,sl 4224.309
2025.12.03 01:03:05,696.0,XAUUSDc,buy,in,4.03,4217.091,701.0,0,0.0,0.0,699.07,Range Breakout Buy
2025.12.03 05:39:27,697.0,XAUUSDc,sell,out,4.03,4211.551,702.0,0,0.0,-22.33,676.74,sl 4211.553
2025.12.04 00:09:15,698.0,XAUUSDc,buy,in,7.23,4209.117,703.0,0,0.0,0.0,676.74,Range Breakout Buy
2025.12.04 01:05:40,699.0,XAUUSDc,sell,out,7.23,4206.277,704.0,0,0.0,-20.53,656.21,sl 4206.279
2025.12.05 00:18:05,700.0,XAUUSDc,buy,in,8.7,4210.554,705.0,0,0.0,0.0,656.21,Range Breakout Buy
2025.12.05 00:18:40,701.0,XAUUSDc,sell,out,8.7,4208.005,706.0,0,0.0,-22.18,634.03,sl 4208.028
2025.12.08 00:39:06,702.0,XAUUSDc,buy,in,7.02,4210.172,707.0,0,0.0,0.0,634.03,Range Breakout Buy
2025.12.08 01:00:43,703.0,XAUUSDc,sell,out,7.02,4207.04,708.0,0,0.0,-21.99,612.04,sl 4207.044
2025.12.11 00:03:05,704.0,XAUUSDc,buy,in,5.67,4234.796,709.0,0,0.0,0.0,612.04,Range Breakout Buy
2025.12.11 02:11:40,705.0,XAUUSDc,sell,out,5.67,4231.298,710.0,0,0.0,-19.83,592.21,sl 4231.298
2025.12.12 00:54:06,706.0,XAUUSDc,sell,in,6.46,4271.836,711.0,0,0.0,0.0,592.21,Range Breakout Sell
2025.12.12 01:13:25,707.0,XAUUSDc,buy,out,6.46,4274.526,712.0,0,0.0,-17.38,574.83,sl 4274.518
2025.12.15 01:03:04,708.0,XAUUSDc,buy,in,2.81,4311.507,713.0,0,0.0,0.0,574.83,Range Breakout Buy
2025.12.15 16:05:32,709.0,XAUUSDc,sell,out,2.81,4305.769,714.0,0,0.0,-16.12,558.71,sl 4305.777
2025.12.17 00:03:15,710.0,XAUUSDc,buy,in,6.87,4309.767,715.0,0,0.0,0.0,558.71,Range Breakout Buy
2025.12.17 04:42:30,711.0,XAUUSDc,sell,out,6.87,4329.348,716.0,0,0.0,134.52,693.23,tp 4329.326
2025.12.18 00:51:06,712.0,XAUUSDc,sell,in,6.7,4333.554,717.0,0,0.0,0.0,693.23,Range Breakout Sell
2025.12.18 01:01:38,713.0,XAUUSDc,buy,out,6.7,4336.675,718.0,0,0.0,-20.91,672.32,sl 4336.672
2025.12.19 00:06:07,714.0,XAUUSDc,sell,in,7.62,4333.776,719.0,0,0.0,0.0,672.32,Range Breakout Sell
2025.12.19 01:28:39,715.0,XAUUSDc,buy,out,7.62,4312.021,720.0,0,0.0,165.77,838.09,tp 4312.036
2025.12.22 00:03:16,716.0,XAUUSDc,buy,in,3.19,4363.46,721.0,0,0.0,0.0,838.09,Range Breakout Buy
2025.12.22 13:11:04,717.0,XAUUSDc,sell,out,3.19,4426.221,722.0,0,0.0,200.21,1038.3,tp 4426.207
2025.12.23 00:06:07,718.0,XAUUSDc,buy,in,10.54,4462.635,723.0,0,0.0,0.0,1038.3,Range Breakout Buy
2025.12.23 01:12:13,719.0,XAUUSDc,sell,out,10.54,4486.54,724.0,0,0.0,251.96,1290.26,tp 4486.532
2025.12.24 03:00:06,720.0,XAUUSDc,sell,in,1.59,4483.272,725.0,0,0.0,0.0,1290.26,Range Breakout Sell
2025.12.26 00:06:42,721.0,XAUUSDc,buy,out,1.59,4501.823,726.0,0,0.0,-29.5,1260.76,sl 4501.822
2025.12.29 00:03:17,722.0,XAUUSDc,sell,in,5.06,4522.129,727.0,0,0.0,0.0,1260.76,Range Breakout Sell
2025.12.29 07:00:28,723.0,XAUUSDc,buy,out,5.06,4460.874,728.0,0,0.0,309.95,1570.71,tp 4460.881
,,,,,,,,0,-6.18,1476.89,1570.71,
