Open Time,Order,Symbol,Type,Volume,Price,S / L,T / P,Time,State,Comment
2025.07.25 02:21:02,579.0,XAUUSDc,sell,7.4 / 7.4,0.0,3365.671,3359.524,2025.07.25 02:21:02,filled,Range Breakout Sell
2025.07.25 02:25:37,580.0,XAUUSDc,buy,7.4 / 7.4,0.0,,,2025.07.25 02:25:37,filled,sl 3365.671
2025.07.30 00:03:05,581.0,XAUUSDc,buy,1.81 / 1.81,0.0,3327.206,3351.407,2025.07.30 00:03:05,filled,Range Breakout Buy
2025.07.30 01:35:42,582.0,XAUUSDc,sell,1.81 / 1.81,0.0,,,2025.07.30 01:35:42,filled,sl 3327.206
2025.07.31 00:03:01,583.0,XAUUSDc,buy,2.16 / 2.16,0.0,3284.339,3304.058,2025.07.31 00:03:01,filled,Range Breakout Buy
2025.07.31 00:07:36,584.0,XAUUSDc,sell,2.16 / 2.16,0.0,,,2025.07.31 00:07:36,filled,sl 3284.339
2025.08.01 03:12:08,585.0,XAUUSDc,buy,1.31 / 1.31,0.0,3293.493,3324.903,2025.08.01 03:12:08,filled,Range Breakout Buy
2025.08.01 03:21:24,586.0,XAUUSDc,sell,1.31 / 1.31,0.0,,,2025.08.01 03:21:24,filled,sl 3293.493
2025.08.06 00:21:07,587.0,XAUUSDc,buy,3.07 / 3.07,0.0,3382.572,3395.577,2025.08.06 00:21:07,filled,Range Breakout Buy
2025.08.06 00:41:24,588.0,XAUUSDc,sell,3.07 / 3.07,0.0,,,2025.08.06 00:41:24,filled,sl 3382.572
2025.08.07 00:03:13,589.0,XAUUSDc,sell,0.99 / 0.99,0.0,3370.403,3331.658,2025.08.07 00:03:13,filled,Range Breakout Sell
2025.08.07 00:14:30,590.0,XAUUSDc,buy,0.99 / 0.99,0.0,,,2025.08.07 00:14:30,filled,sl 3370.403
2025.08.11 00:03:05,591.0,XAUUSDc,sell,1.5 / 1.5,0.0,3391.639,3366.628,2025.08.11 00:03:05,filled,Range Breakout Sell
2025.08.11 00:08:05,592.0,XAUUSDc,buy,1.5 / 1.5,0.0,,,2025.08.11 00:08:05,filled,sl 3391.639
2025.08.13 00:03:01,593.0,XAUUSDc,sell,2.48 / 2.48,0.0,3350.783,3336.122,2025.08.13 00:03:01,filled,Range Breakout Sell
2025.08.13 01:46:27,594.0,XAUUSDc,buy,2.48 / 2.48,0.0,,,2025.08.13 01:46:27,filled,sl 3350.783
2025.08.14 00:03:01,595.0,XAUUSDc,buy,1.75 / 1.75,0.0,3362.743,3382.939,2025.08.14 00:03:01,filled,Range Breakout Buy
2025.08.14 03:00:01,596.0,XAUUSDc,sell,1.75 / 1.75,0.0,,,2025.08.14 03:00:01,filled,sl 3362.743
2025.08.18 00:18:07,597.0,XAUUSDc,buy,2.5 / 2.5,0.0,3334.156,3347.836,2025.08.18 00:18:07,filled,Range Breakout Buy
2025.08.18 03:31:40,598.0,XAUUSDc,sell,2.5 / 2.5,0.0,,,2025.08.18 03:31:40,filled,tp 3347.836
2025.08.19 00:03:00,599.0,XAUUSDc,sell,1.67 / 1.67,0.0,3330.99,3305.691,2025.08.19 00:03:00,filled,Range Breakout Sell
2025.08.19 00:06:29,600.0,XAUUSDc,buy,1.67 / 1.67,0.0,,,2025.08.19 00:06:29,filled,sl 3330.990
2025.08.21 00:03:05,601.0,XAUUSDc,sell,3.96 / 3.96,0.0,3346.906,3336.502,2025.08.21 00:03:05,filled,Range Breakout Sell
2025.08.21 06:22:16,602.0,XAUUSDc,buy,3.96 / 3.96,0.0,,,2025.08.21 06:22:16,filled,tp 3336.502
2025.08.22 14:03:03,603.0,XAUUSDc,buy,0.28 / 0.28,0.0,3333.733,3512.383,2025.08.22 14:03:03,filled,Range Breakout Buy
2025.08.25 00:06:02,604.0,XAUUSDc,sell,3.4 / 3.4,0.0,3367.427,3352.379,2025.08.25 00:06:02,filled,Range Breakout Sell
2025.08.25 01:02:02,605.0,XAUUSDc,buy,3.4 / 3.4,0.0,,,2025.08.25 01:02:02,filled,sl 3367.427
2025.08.26 00:15:01,606.0,XAUUSDc,buy,0.82 / 0.82,0.0,3362.343,3422.301,2025.08.26 00:15:01,filled,Range Breakout Buy
2025.08.28 00:15:03,607.0,XAUUSDc,sell,9 / 9,0.0,3395.278,3389.761,2025.08.28 00:15:03,filled,Range Breakout Sell
2025.08.28 00:15:36,608.0,XAUUSDc,buy,9 / 9,0.0,,,2025.08.28 00:15:36,filled,sl 3395.278
2025.08.28 19:56:30,609.0,XAUUSDc,sell,0.82 / 0.82,0.0,,,2025.08.28 19:56:30,filled,tp 3422.301
2025.08.29 13:15:01,610.0,XAUUSDc,buy,4.09 / 4.09,0.0,3417.048,3431.574,2025.08.29 13:15:01,filled,Range Breakout Buy
2025.08.29 13:25:59,611.0,XAUUSDc,sell,4.09 / 4.09,0.0,,,2025.08.29 13:25:59,filled,sl 3417.048
2025.09.01 02:00:05,612.0,XAUUSDc,buy,0.85 / 0.85,0.0,3449.787,3516.684,2025.09.01 02:00:05,filled,Range Breakout Buy
2025.09.02 07:54:10,613.0,XAUUSDc,sell,1.22 / 1.22,0.0,3479.014,3431.989,2025.09.02 07:54:10,filled,Range Breakout Sell
2025.09.02 08:35:37,614.0,XAUUSDc,buy,1.22 / 1.22,0.0,,,2025.09.02 08:35:37,filled,sl 3479.014
2025.09.02 14:47:29,615.0,XAUUSDc,sell,0.28 / 0.28,0.0,,,2025.09.02 14:47:29,filled,tp 3512.383
2025.09.02 15:47:27,616.0,XAUUSDc,sell,0.85 / 0.85,0.0,,,2025.09.02 15:47:27,filled,tp 3516.684
2025.09.03 00:21:07,617.0,XAUUSDc,buy,2.78 / 2.78,0.0,3531.851,3560.669,2025.09.03 00:21:07,filled,Range Breakout Buy
2025.09.03 02:59:38,618.0,XAUUSDc,sell,2.78 / 2.78,0.0,,,2025.09.03 02:59:38,filled,sl 3531.851
2025.09.04 00:09:06,619.0,XAUUSDc,sell,2.27 / 2.27,0.0,3556.932,3522.867,2025.09.04 00:09:06,filled,Range Breakout Sell
2025.09.04 00:11:19,620.0,XAUUSDc,buy,2.27 / 2.27,0.0,,,2025.09.04 00:11:19,filled,sl 3556.932
2025.09.05 00:03:06,621.0,XAUUSDc,buy,3.1 / 3.1,0.0,3552.532,3576.715,2025.09.05 00:03:06,filled,Range Breakout Buy
2025.09.05 00:05:31,622.0,XAUUSDc,sell,3.1 / 3.1,0.0,,,2025.09.05 00:05:31,filled,sl 3552.532
2025.09.09 00:15:02,623.0,XAUUSDc,buy,9.52 / 9.52,0.0,3636.253,3643.84,2025.09.09 00:15:02,filled,Range Breakout Buy
2025.09.09 01:09:39,624.0,XAUUSDc,sell,9.52 / 9.52,0.0,,,2025.09.09 01:09:39,filled,sl 3636.253
2025.09.10 04:09:03,625.0,XAUUSDc,buy,5.55 / 5.55,0.0,3639.454,3652.063,2025.09.10 04:09:03,filled,Range Breakout Buy
2025.09.10 09:45:35,626.0,XAUUSDc,sell,5.55 / 5.55,0.0,,,2025.09.10 09:45:35,filled,tp 3652.063
2025.09.12 01:03:11,627.0,XAUUSDc,buy,2.91 / 2.91,0.0,3636.484,3666.139,2025.09.12 01:03:11,filled,Range Breakout Buy
2025.09.15 00:03:30,628.0,XAUUSDc,sell,2.91 / 2.91,0.0,,,2025.09.15 00:03:30,filled,sl 3636.484
2025.09.15 00:06:03,629.0,XAUUSDc,sell,5.62 / 5.62,0.0,3637.824,3622.983,2025.09.15 00:06:03,filled,Range Breakout Sell
2025.09.15 00:07:37,630.0,XAUUSDc,buy,5.62 / 5.62,0.0,,,2025.09.15 00:07:37,filled,sl 3637.824
2025.09.16 00:18:01,631.0,XAUUSDc,buy,4.4 / 4.4,0.0,3679.098,3697.494,2025.09.16 00:18:01,filled,Range Breakout Buy
2025.09.16 01:15:37,632.0,XAUUSDc,sell,4.4 / 4.4,0.0,,,2025.09.16 01:15:37,filled,sl 3679.098
2025.09.17 01:24:00,633.0,XAUUSDc,sell,3.99 / 3.99,0.0,3691.138,3671.5,2025.09.17 01:24:00,filled,Range Breakout Sell
2025.09.17 06:44:29,634.0,XAUUSDc,buy,3.99 / 3.99,0.0,,,2025.09.17 06:44:29,filled,tp 3671.500
2025.09.24 00:03:05,635.0,XAUUSDc,sell,2.99 / 2.99,0.0,3765.156,3732.657,2025.09.24 00:03:05,filled,Range Breakout Sell
2025.09.24 00:24:37,636.0,XAUUSDc,buy,2.99 / 2.99,0.0,,,2025.09.24 00:24:37,filled,sl 3765.156
2025.09.25 00:06:04,637.0,XAUUSDc,buy,3.04 / 3.04,0.0,3743.086,3774.136,2025.09.25 00:06:04,filled,Range Breakout Buy
2025.09.25 01:10:28,638.0,XAUUSDc,sell,3.04 / 3.04,0.0,,,2025.09.25 01:10:28,filled,sl 3743.086
2025.09.29 00:12:00,639.0,XAUUSDc,buy,5.16 / 5.16,0.0,3771.558,3789.324,2025.09.29 00:12:00,filled,Range Breakout Buy
2025.09.29 01:24:28,640.0,XAUUSDc,sell,5.16 / 5.16,0.0,,,2025.09.29 01:24:28,filled,sl 3771.558
2025.09.30 00:03:16,641.0,XAUUSDc,buy,3.9 / 3.9,0.0,3831.091,3853.798,2025.09.30 00:03:16,filled,Range Breakout Buy
2025.09.30 03:13:30,642.0,XAUUSDc,sell,3.9 / 3.9,0.0,,,2025.09.30 03:13:30,filled,tp 3853.798
2025.10.01 00:03:10,643.0,XAUUSDc,buy,7.03 / 7.03,0.0,3862.349,3877.955,2025.10.01 00:03:10,filled,Range Breakout Buy
2025.10.01 00:26:17,644.0,XAUUSDc,sell,7.03 / 7.03,0.0,,,2025.10.01 00:26:17,filled,sl 3862.349
2025.10.02 00:21:00,645.0,XAUUSDc,sell,3.92 / 3.92,0.0,3860.409,3833.292,2025.10.02 00:21:00,filled,Range Breakout Sell
2025.10.02 00:24:29,646.0,XAUUSDc,buy,3.92 / 3.92,0.0,,,2025.10.02 00:24:29,filled,sl 3860.409
2025.10.03 01:24:07,647.0,XAUUSDc,sell,3.7 / 3.7,0.0,3854.685,3826.821,2025.10.03 01:24:07,filled,Range Breakout Sell
2025.10.03 01:39:42,648.0,XAUUSDc,buy,3.7 / 3.7,0.0,,,2025.10.03 01:39:42,filled,sl 3854.685
2025.10.06 02:03:04,649.0,XAUUSDc,buy,1.91 / 1.91,0.0,3917.537,3969.485,2025.10.06 02:03:04,filled,Range Breakout Buy
2025.10.06 16:08:38,650.0,XAUUSDc,sell,1.91 / 1.91,0.0,,,2025.10.06 16:08:38,filled,tp 3969.485
2025.10.09 04:30:05,651.0,XAUUSDc,buy,13.66 / 13.66,0.0,4037.27,4046.27,2025.10.09 04:30:05,filled,Range Breakout Buy
2025.10.09 04:36:38,652.0,XAUUSDc,sell,13.66 / 13.66,0.0,,,2025.10.09 04:36:38,filled,sl 4037.270
2025.10.10 00:12:02,653.0,XAUUSDc,buy,6.27 / 6.27,0.0,3988.75,4007.515,2025.10.10 00:12:02,filled,Range Breakout Buy
2025.10.10 00:13:42,654.0,XAUUSDc,sell,6.27 / 6.27,0.0,,,2025.10.10 00:13:42,filled,sl 3988.750
2025.10.14 06:24:01,655.0,XAUUSDc,sell,0.75 / 0.75,0.0,4109.008,3958.591,2025.10.14 06:24:01,filled,Range Breakout Sell
2025.10.14 06:26:02,656.0,XAUUSDc,buy,0.75 / 0.75,0.0,,,2025.10.14 06:26:02,filled,sl 4109.008
2025.10.15 00:12:03,657.0,XAUUSDc,buy,7.69 / 7.69,0.0,4165.981,4180.381,2025.10.15 00:12:03,filled,Range Breakout Buy
2025.10.15 00:18:41,658.0,XAUUSDc,sell,7.69 / 7.69,0.0,,,2025.10.15 00:18:41,filled,sl 4165.981
2025.10.16 00:18:08,659.0,XAUUSDc,buy,8.47 / 8.47,0.0,4214.828,4227.464,2025.10.16 00:18:08,filled,Range Breakout Buy
2025.10.16 00:59:20,660.0,XAUUSDc,sell,8.47 / 8.47,0.0,,,2025.10.16 00:59:20,filled,sl 4214.828
2025.10.17 01:18:05,661.0,XAUUSDc,sell,0.56 / 0.56,0.0,4348.448,4163.705,2025.10.17 01:18:05,filled,Range Breakout Sell
2025.10.17 02:50:15,662.0,XAUUSDc,buy,0.56 / 0.56,0.0,,,2025.10.17 02:50:15,filled,sl 4348.448
2025.10.20 00:12:00,663.0,XAUUSDc,sell,1.6 / 1.6,0.0,4238.845,4175.935,2025.10.20 00:12:00,filled,Range Breakout Sell
2025.10.20 00:37:47,664.0,XAUUSDc,buy,1.6 / 1.6,0.0,,,2025.10.20 00:37:47,filled,sl 4238.845
2025.10.22 00:03:03,665.0,XAUUSDc,sell,0.41 / 0.41,0.0,4094.052,3855.246,2025.10.22 00:03:03,filled,Range Breakout Sell
2025.10.22 01:04:21,666.0,XAUUSDc,buy,0.41 / 0.41,0.0,,,2025.10.22 01:04:21,filled,sl 4094.052
2025.10.23 00:21:01,667.0,XAUUSDc,sell,1.85 / 1.85,0.0,4085.376,4034.157,2025.10.23 00:21:01,filled,Range Breakout Sell
2025.10.23 00:52:42,668.0,XAUUSDc,buy,1.85 / 1.85,0.0,,,2025.10.23 00:52:42,filled,sl 4085.376
2025.10.27 00:03:09,669.0,XAUUSDc,sell,1.32 / 1.32,0.0,4067.716,3998.137,2025.10.27 00:03:09,filled,Range Breakout Sell
2025.10.27 00:07:31,670.0,XAUUSDc,buy,1.32 / 1.32,0.0,,,2025.10.27 00:07:31,filled,sl 4067.716
2025.10.28 00:21:06,671.0,XAUUSDc,sell,0.81 / 0.81,0.0,3985.878,3876.564,2025.10.28 00:21:06,filled,Range Breakout Sell
2025.10.28 00:30:29,672.0,XAUUSDc,buy,0.81 / 0.81,0.0,,,2025.10.28 00:30:29,filled,sl 3985.878
2025.10.30 00:03:06,673.0,XAUUSDc,buy,1.43 / 1.43,0.0,3952.011,4012.176,2025.10.30 00:03:06,filled,Range Breakout Buy
2025.10.30 00:36:39,674.0,XAUUSDc,sell,1.43 / 1.43,0.0,,,2025.10.30 00:36:39,filled,sl 3952.011
2025.11.05 00:06:05,675.0,XAUUSDc,buy,3.27 / 3.27,0.0,3937.71,3963.387,2025.11.05 00:06:05,filled,Range Breakout Buy
2025.11.05 00:07:03,676.0,XAUUSDc,sell,3.27 / 3.27,0.0,,,2025.11.05 00:07:03,filled,sl 3937.710
2025.11.06 02:33:06,677.0,XAUUSDc,buy,2.22 / 2.22,0.0,3978.12,4014.624,2025.11.06 02:33:06,filled,Range Breakout Buy
2025.11.06 08:27:40,678.0,XAUUSDc,sell,2.22 / 2.22,0.0,,,2025.11.06 08:27:40,filled,tp 4014.624
2025.11.10 00:03:01,679.0,XAUUSDc,buy,4.96 / 4.96,0.0,4011.132,4031.319,2025.11.10 00:03:01,filled,Range Breakout Buy
2025.11.10 01:16:39,680.0,XAUUSDc,sell,4.96 / 4.96,0.0,,,2025.11.10 01:16:39,filled,tp 4031.319
2025.11.11 00:27:00,681.0,XAUUSDc,buy,4.43 / 4.43,0.0,4120.655,4148.582,2025.11.11 00:27:00,filled,Range Breakout Buy
2025.11.11 04:02:39,682.0,XAUUSDc,sell,4.43 / 4.43,0.0,,,2025.11.11 04:02:39,filled,tp 4148.582
2025.11.12 00:06:05,683.0,XAUUSDc,buy,8.53 / 8.53,0.0,4143.156,4161.12,2025.11.12 00:06:05,filled,Range Breakout Buy
2025.11.12 00:07:39,684.0,XAUUSDc,sell,8.53 / 8.53,0.0,,,2025.11.12 00:07:39,filled,sl 4143.156
2025.11.14 00:21:08,685.0,XAUUSDc,buy,4.97 / 4.97,0.0,4185.301,4215.019,2025.11.14 00:21:08,filled,Range Breakout Buy
2025.11.14 00:27:34,686.0,XAUUSDc,sell,4.97 / 4.97,0.0,,,2025.11.14 00:27:34,filled,sl 4185.301
2025.11.18 13:36:04,687.0,XAUUSDc,buy,1.45 / 1.45,0.0,4049.606,4147.994,2025.11.18 13:36:04,filled,Range Breakout Buy
2025.11.18 15:51:04,688.0,XAUUSDc,sell,1.45 / 1.45,0.0,,,2025.11.18 15:51:04,filled,sl 4049.606
2025.11.20 00:03:02,689.0,XAUUSDc,buy,3.25 / 3.25,0.0,4104.668,4147.373,2025.11.20 00:03:02,filled,Range Breakout Buy
2025.11.20 00:05:03,690.0,XAUUSDc,sell,3.25 / 3.25,0.0,,,2025.11.20 00:05:03,filled,sl 4104.668
2025.11.21 16:51:00,691.0,XAUUSDc,buy,0.98 / 0.98,0.0,4078.047,4214.496,2025.11.21 16:51:00,filled,Range Breakout Buy
2025.11.21 18:30:36,692.0,XAUUSDc,sell,0.98 / 0.98,0.0,,,2025.11.21 18:30:36,filled,sl 4078.047
2025.11.24 00:09:03,693.0,XAUUSDc,sell,2.31 / 2.31,0.0,4068.921,4012.581,2025.11.24 00:09:03,filled,Range Breakout Sell
2025.11.24 01:00:05,694.0,XAUUSDc,buy,2.31 / 2.31,0.0,,,2025.11.24 01:00:05,filled,sl 4068.921
2025.11.26 00:09:03,695.0,XAUUSDc,buy,3.79 / 3.79,0.0,4133.742,4167.177,2025.11.26 00:09:03,filled,Range Breakout Buy
2025.11.26 03:07:57,696.0,XAUUSDc,sell,3.79 / 3.79,0.0,,,2025.11.26 03:07:57,filled,tp 4167.177
2025.11.28 00:03:02,697.0,XAUUSDc,buy,10.31 / 10.31,0.0,4163.093,4178.348,2025.11.28 00:03:02,filled,Range Breakout Buy
2025.11.28 00:34:30,698.0,XAUUSDc,sell,10.31 / 10.31,0.0,,,2025.11.28 00:34:30,filled,tp 4178.348
2025.12.01 00:30:01,699.0,XAUUSDc,buy,7.66 / 7.66,0.0,4224.309,4249.725,2025.12.01 00:30:01,filled,Range Breakout Buy
2025.12.01 01:04:41,700.0,XAUUSDc,sell,7.66 / 7.66,0.0,,,2025.12.01 01:04:41,filled,sl 4224.309
2025.12.03 01:03:05,701.0,XAUUSDc,buy,4.03 / 4.03,0.0,4211.553,4258.362,2025.12.03 01:03:05,filled,Range Breakout Buy
2025.12.03 05:39:27,702.0,XAUUSDc,sell,4.03 / 4.03,0.0,,,2025.12.03 05:39:27,filled,sl 4211.553
2025.12.04 00:09:15,703.0,XAUUSDc,buy,7.23 / 7.23,0.0,4206.279,4231.533,2025.12.04 00:09:15,filled,Range Breakout Buy
2025.12.04 01:05:40,704.0,XAUUSDc,sell,7.23 / 7.23,0.0,,,2025.12.04 01:05:40,filled,sl 4206.279
2025.12.05 00:18:05,705.0,XAUUSDc,buy,8.7 / 8.7,0.0,4208.028,4228.386,2025.12.05 00:18:05,filled,Range Breakout Buy
2025.12.05 00:18:40,706.0,XAUUSDc,sell,8.7 / 8.7,0.0,,,2025.12.05 00:18:40,filled,sl 4208.028
2025.12.08 00:39:06,707.0,XAUUSDc,buy,7.02 / 7.02,0.0,4207.044,4231.425,2025.12.08 00:39:06,filled,Range Breakout Buy
2025.12.08 01:00:43,708.0,XAUUSDc,sell,7.02 / 7.02,0.0,,,2025.12.08 01:00:43,filled,sl 4207.044
2025.12.11 00:03:05,709.0,XAUUSDc,buy,5.67 / 5.67,0.0,4231.298,4260.431,2025.12.11 00:03:05,filled,Range Breakout Buy
2025.12.11 02:11:40,710.0,XAUUSDc,sell,5.67 / 5.67,0.0,,,2025.12.11 02:11:40,filled,sl 4231.298
2025.12.12 00:54:06,711.0,XAUUSDc,sell,6.46 / 6.46,0.0,4274.518,4249.777,2025.12.12 00:54:06,filled,Range Breakout Sell
2025.12.12 01:13:25,712.0,XAUUSDc,buy,6.46 / 6.46,0.0,,,2025.12.12 01:13:25,filled,sl 4274.518
2025.12.15 01:03:04,713.0,XAUUSDc,buy,2.81 / 2.81,0.0,4305.777,4360.911,2025.12.15 01:03:04,filled,Range Breakout Buy
2025.12.15 16:05:32,714.0,XAUUSDc,sell,2.81 / 2.81,0.0,,,2025.12.15 16:05:32,filled,sl 4305.777
2025.12.17 00:03:15,715.0,XAUUSDc,buy,6.87 / 6.87,0.0,4307.375,4329.326,2025.12.17 00:03:15,filled,Range Breakout Buy
2025.12.17 04:42:30,716.0,XAUUSDc,sell,6.87 / 6.87,0.0,,,2025.12.17 04:42:30,filled,tp 4329.326
2025.12.18 00:51:06,717.0,XAUUSDc,sell,6.7 / 6.7,0.0,4336.672,4308.754,2025.12.18 00:51:06,filled,Range Breakout Sell
2025.12.18 01:01:38,718.0,XAUUSDc,buy,6.7 / 6.7,0.0,,,2025.12.18 01:01:38,filled,sl 4336.672
2025.12.19 00:06:07,719.0,XAUUSDc,sell,7.62 / 7.62,0.0,4335.841,4312.036,2025.12.19 00:06:07,filled,Range Breakout Sell
2025.12.19 01:28:39,720.0,XAUUSDc,buy,7.62 / 7.62,0.0,,,2025.12.19 01:28:39,filled,tp 4312.036
2025.12.22 00:03:16,721.0,XAUUSDc,buy,3.19 / 3.19,0.0,4355.278,4426.207,2025.12.22 00:03:16,filled,Range Breakout Buy
2025.12.22 13:11:04,722.0,XAUUSDc,sell,3.19 / 3.19,0.0,,,2025.12.22 13:11:04,filled,tp 4426.207
2025.12.23 00:06:07,723.0,XAUUSDc,buy,10.54 / 10.54,0.0,4459.946,4486.532,2025.12.23 00:06:07,filled,Range Breakout Buy
2025.12.23 01:12:13,724.0,XAUUSDc,sell,10.54 / 10.54,0.0,,,2025.12.23 01:12:13,filled,tp 4486.532
2025.12.24 03:00:06,725.0,XAUUSDc,sell,1.59 / 1.59,0.0,4501.822,4283.104,2025.12.24 03:00:06,filled,Range Breakout Sell
2025.12.26 00:06:42,726.0,XAUUSDc,buy,1.59 / 1.59,0.0,,,2025.12.26 00:06:42,filled,sl 4501.822
2025.12.29 00:03:17,727.0,XAUUSDc,sell,5.06 / 5.06,0.0,4528.03,4460.881,2025.12.29 00:03:17,filled,Range Breakout Sell
2025.12.29 07:00:28,728.0,XAUUSDc,buy,5.06 / 5.06,0.0,,,2025.12.29 07:00:28,filled,tp 4460.881
Deals,,,,,,,,,,
